epoch,train_loss,train_acc,val_loss,val_acc
1,1.474727,0.525305,1.033367,0.459016
2,1.050429,0.558464,0.877855,0.635246
3,0.851433,0.660558,0.830146,0.565574
4,0.837825,0.643979,0.809109,0.622951
5,0.802114,0.678883,0.753576,0.692623
