epoch,train_loss,train_acc,val_loss,val_acc
1,1.659007,0.230851,1.480313,0.316807
2,1.530296,0.291886,1.430758,0.432803
3,1.444094,0.353723,1.032740,0.649205
4,1.385642,0.398664,1.141563,0.540069
5,1.293387,0.460568,1.090982,0.561896
6,1.209260,0.498030,1.018591,0.596196
7,1.189480,0.512855,0.915412,0.661054
8,1.160215,0.520000,0.983733,0.583723
9,1.136945,0.539967,0.917812,0.640786
10,1.111621,0.551386,0.917473,0.641721
